监控区域名称,监控区域编号,机组编号,机组名称,机型,是否停用,风机个体标识（43144为风力机）,自然风电场标识,省,备注,风机编号,风机设备功能位置标识
鲁山风电场,1239461,WT09511,A10,EN93-1500,0,4314409511,FLYAH02,安徽,,G010,FLYAH02G010
鲁山风电场,1239461,WT09512,A11,EN93-1500,0,4314409512,FLYAH02,安徽,,G011,FLYAH02G011
鲁山风电场,1239461,WT09513,A12,EN93-1500,0,4314409513,FLYAH02,安徽,,G012,FLYAH02G012
鲁山风电场,1239461,WT09514,A13,EN93-1500,0,4314409514,FLYAH02,安徽,,G013,FLYAH02G013
鲁山风电场,1239461,WT09515,A14,EN93-1500,0,4314409515,FLYAH02,安徽,,G014,FLYAH02G014
鲁山风电场,1239461,WT09516,A15,EN93-1500,0,4314409516,FLYAH02,安徽,,G015,FLYAH02G015
鲁山风电场,1239461,WT09517,A16,EN93-1500,0,4314409517,FLYAH02,安徽,,G016,FLYAH02G016
鲁山风电场,1239461,WT09518,A17,EN93-1500,0,4314409518,FLYAH02,安徽,,G017,FLYAH02G017
鲁山风电场,1239461,WT09519,A18,EN93-1500,0,4314409519,FLYAH02,安徽,,G018,FLYAH02G018
鲁山风电场,1239461,WT09520,A19,EN93-1500,0,4314409520,FLYAH02,安徽,,G019,FLYAH02G019
鲁山风电场,1239461,WT09521,A20,EN93-1500,0,4314409521,FLYAH02,安徽,,G020,FLYAH02G020
鲁山风电场,1239461,WT09522,A21,EN93-1500,0,4314409522,FLYAH02,安徽,,G021,FLYAH02G021
鲁山风电场,1239461,WT09523,A22,EN93-1500,0,4314409523,FLYAH02,安徽,,G022,FLYAH02G022
鲁山风电场,1239461,WT09524,A23,EN93-1500,0,4314409524,FLYAH02,安徽,,G023,FLYAH02G023
鲁山风电场,1239461,WT09525,A24,EN93-1500,0,4314409525,FLYAH02,安徽,,G024,FLYAH02G024
鲁山风电场,1239461,WT09526,A25,EN93-1500,0,4314409526,FLYAH02,安徽,,G025,FLYAH02G025
鲁山风电场,1239461,WT09527,A26,EN93-1500,0,4314409527,FLYAH02,安徽,,G026,FLYAH02G026
鲁山风电场,1239461,WT09528,A27,EN93-1500,0,4314409528,FLYAH02,安徽,,G027,FLYAH02G027
鲁山风电场,1239461,WT09529,A28,EN93-1500,0,4314409529,FLYAH02,安徽,,G028,FLYAH02G028
鲁山风电场,1239461,WT09530,A29,EN93-1500,0,4314409530,FLYAH02,安徽,,G029,FLYAH02G029
鲁山风电场,1239461,WT09531,A30,EN93-1500,0,4314409531,FLYAH02,安徽,,G030,FLYAH02G030
鲁山风电场,1239461,WT09532,A31,EN93-1500,0,4314409532,FLYAH02,安徽,,G031,FLYAH02G031
鲁山风电场,1239461,WT09533,A32,EN93-1500,0,4314409533,FLYAH02,安徽,,G032,FLYAH02G032
鲁山风电场,1239461,WT09534,A33,EN93-1500,0,4314409534,FLYAH02,安徽,,G033,FLYAH02G033
凤阳风电场,1233114,WT08938,A1,EN93-1500,0,4314408938,FLYAH03,安徽,,G001,FLYAH03G001
凤阳风电场,1233114,WT08939,A2,EN93-1500,0,4314408939,FLYAH03,安徽,,G002,FLYAH03G002
凤阳风电场,1233114,WT08940,A3,EN93-1500,0,4314408940,FLYAH03,安徽,,G003,FLYAH03G003
凤阳风电场,1233114,WT08941,A4,EN93-1500,0,4314408941,FLYAH03,安徽,,G004,FLYAH03G004
凤阳风电场,1233114,WT08943,A5,EN93-1500,0,4314408943,FLYAH03,安徽,,G005,FLYAH03G005
凤阳风电场,1233114,WT08944,A6,EN87-1500,0,4314408944,FLYAH03,安徽,,G006,FLYAH03G006
凤阳风电场,1233114,WT08945,A7,EN87-1500,0,4314408945,FLYAH03,安徽,,G007,FLYAH03G007
凤阳风电场,1233114,WT08946,A8,EN93-1500,0,4314408946,FLYAH03,安徽,,G008,FLYAH03G008
凤阳风电场,1233114,WT08947,A9,EN93-1500,0,4314408947,FLYAH03,安徽,,G009,FLYAH03G009
凤阳风电场,1233114,WT08949,A10,EN93-1500,0,4314408949,FLYAH03,安徽,,G010,FLYAH03G010
凤阳风电场,1233114,WT08950,A11,EN93-1500,0,4314408950,FLYAH03,安徽,,G011,FLYAH03G011
凤阳风电场,1233114,WT08952,A12,EN93-1500,0,4314408952,FLYAH03,安徽,,G012,FLYAH03G012
凤阳风电场,1233114,WT08953,A13,EN93-1500,0,4314408953,FLYAH03,安徽,,G013,FLYAH03G013
凤阳风电场,1233114,WT08954,A14,EN93-1500,0,4314408954,FLYAH03,安徽,,G014,FLYAH03G014
凤阳风电场,1233114,WT08956,A15,EN93-1500,0,4314408956,FLYAH03,安徽,,G015,FLYAH03G015
凤阳风电场,1233114,WT08957,A16,EN93-1500,0,4314408957,FLYAH03,安徽,,G016,FLYAH03G016
凤阳风电场,1233114,WT08958,A17,EN87-1500,0,4314408958,FLYAH03,安徽,,G017,FLYAH03G017
凤阳风电场,1233114,WT08951,A18,EN93-1500,0,4314408951,FLYAH03,安徽,,G018,FLYAH03G018
凤阳风电场,1233114,WT08959,A19,EN93-1500,0,4314408959,FLYAH03,安徽,,G019,FLYAH03G019
凤阳风电场,1233114,WT08955,A20,EN87-1500,0,4314408955,FLYAH03,安徽,,G020,FLYAH03G020
凤阳风电场,1233114,WT08942,A21,EN93-1500,0,4314408942,FLYAH03,安徽,,G021,FLYAH03G021
凤阳风电场,1233114,WT08948,A22,EN93-1500,0,4314408948,FLYAH03,安徽,,G022,FLYAH03G022
凤阳风电场,1233114,WT08961,A23,EN93-1500,0,4314408961,FLYAH03,安徽,,G023,FLYAH03G023
凤阳风电场,1233114,WT08960,A24,EN93-1500,0,4314408960,FLYAH03,安徽,,G024,FLYAH03G024
凤阳风电场,1233114,WT08963,A25,EN93-1500,0,4314408963,FLYAH03,安徽,,G025,FLYAH03G025
凤阳风电场,1233114,WT08962,A26,EN87-1500,0,4314408962,FLYAH03,安徽,,G026,FLYAH03G026
凤阳风电场,1233114,WT08964,A27,EN93-1500,0,4314408964,FLYAH03,安徽,,G027,FLYAH03G027
凤阳风电场,1233114,WT08965,A28,EN93-1500,0,4314408965,FLYAH03,安徽,,G028,FLYAH03G028
凤阳风电场,1233114,WT08966,A29,EN87-1500,0,4314408966,FLYAH03,安徽,,G029,FLYAH03G029
凤阳风电场,1233114,WT08967,A30,EN93-1500,0,4314408967,FLYAH03,安徽,,G030,FLYAH03G030
凤阳风电场,1233114,WT08968,A31,EN87-1500,0,4314408968,FLYAH03,安徽,,G031,FLYAH03G031
凤阳风电场,1233114,WT08969,A32,EN93-1500,0,4314408969,FLYAH03,安徽,,G032,FLYAH03G032
凤阳风电场,1233114,WT08970,A33,EN87-1500,0,4314408970,FLYAH03,安徽,,G033,FLYAH03G033
凤阳风电场,1233114,WT08971,B1,EN93-1500,0,4314408971,FLYAH03,安徽,,G034,FLYAH03G034
凤阳风电场,1233114,WT08972,B2,EN82-1500,0,4314408972,FLYAH03,安徽,,G035,FLYAH03G035
凤阳风电场,1233114,WT08973,B3,EN82-1500,0,4314408973,FLYAH03,安徽,,G036,FLYAH03G036
凤阳风电场,1233114,WT08974,B4,EN93-1500,0,4314408974,FLYAH03,安徽,,G037,FLYAH03G037
凤阳风电场,1233114,WT08975,B5,EN87-1500,0,4314408975,FLYAH03,安徽,,G038,FLYAH03G038
凤阳风电场,1233114,WT08976,B6,EN87-1500,0,4314408976,FLYAH03,安徽,,G039,FLYAH03G039
凤阳风电场,1233114,WT08977,B7,EN87-1500,0,4314408977,FLYAH03,安徽,,G040,FLYAH03G040
凤阳风电场,1233114,WT08978,B8,EN87-1500,0,4314408978,FLYAH03,安徽,,G041,FLYAH03G041
凤阳风电场,1233114,WT09275,B9,EN87-1500,0,4314409275,FLYAH03,安徽,,G042,FLYAH03G042
凤阳风电场,1233114,WT08981,B10,EN93-1500,0,4314408981,FLYAH03,安徽,,G043,FLYAH03G043
凤阳风电场,1233114,WT08982,B11,EN87-1500,0,4314408982,FLYAH03,安徽,,G044,FLYAH03G044
凤阳风电场,1233114,WT08980,B12,EN87-1500,0,4314408980,FLYAH03,安徽,,G045,FLYAH03G045
凤阳风电场,1233114,WT08983,B13,EN87-1500,0,4314408983,FLYAH03,安徽,,G046,FLYAH03G046
凤阳风电场,1233114,WT08979,B14,EN93-1500,0,4314408979,FLYAH03,安徽,,G047,FLYAH03G047
凤阳风电场,1233114,WT09276,B15,EN93-1500,0,4314409276,FLYAH03,安徽,,G048,FLYAH03G048
凤阳风电场,1233114,WT08984,B16,EN93-1500,0,4314408984,FLYAH03,安徽,,G049,FLYAH03G049
凤阳风电场,1233114,WT08985,B17,EN93-1500,0,4314408985,FLYAH03,安徽,,G050,FLYAH03G050
凤阳风电场,1233114,WT08986,B18,EN93-1500,0,4314408986,FLYAH03,安徽,,G051,FLYAH03G051
凤阳风电场,1233114,WT08987,B19,EN87-1500,0,4314408987,FLYAH03,安徽,,G052,FLYAH03G052
凤阳风电场,1233114,WT08988,B20,EN87-1500,0,4314408988,FLYAH03,安徽,,G053,FLYAH03G053
凤阳风电场,1233114,WT08989,B21,EN93-1500,0,4314408989,FLYAH03,安徽,,G054,FLYAH03G054
凤阳风电场,1233114,WT08990,B22,EN93-1500,0,4314408990,FLYAH03,安徽,,G055,FLYAH03G055
凤阳风电场,1233114,WT08992,B23,EN93-1500,0,4314408992,FLYAH03,安徽,,G056,FLYAH03G056
凤阳风电场,1233114,WT08993,B24,EN93-1500,0,4314408993,FLYAH03,安徽,,G057,FLYAH03G057
凤阳风电场,1233114,WT08991,B25,EN93-1500,0,4314408991,FLYAH03,安徽,,G058,FLYAH03G058
凤阳风电场,1233114,WT08995,B26,EN93-1500,0,4314408995,FLYAH03,安徽,,G059,FLYAH03G059
凤阳风电场,1233114,WT08994,B27,EN82-1500,0,4314408994,FLYAH03,安徽,,G060,FLYAH03G060
凤阳风电场,1233114,WT08996,B28,EN93-1500,0,4314408996,FLYAH03,安徽,,G061,FLYAH03G061
凤阳风电场,1233114,WT08997,B29,EN87-1500,0,4314408997,FLYAH03,安徽,,G062,FLYAH03G062
凤阳风电场,1233114,WT08998,B30,EN93-1500,0,4314408998,FLYAH03,安徽,,G063,FLYAH03G063
凤阳风电场,1233114,WT08999,B31,EN93-1500,0,4314408999,FLYAH03,安徽,,G064,FLYAH03G064
凤阳风电场,1233114,WT09001,B32,EN93-1500,0,4314409001,FLYAH03,安徽,,G065,FLYAH03G065
凤阳风电场,1233114,WT09000,B33,EN93-1500,0,4314409000,FLYAH03,安徽,,G066,FLYAH03G066
凤阳风电场,1233114,WT10879,C01,EN110-2100,0,4314410879,FLYAH03,安徽,,G067,FLYAH03G067
凤阳风电场,1233114,WT10878,C02,EN110-2100,0,4314410878,FLYAH03,安徽,,G068,FLYAH03G068
凤阳风电场,1233114,WT10877,C03,EN110-2100,0,4314410877,FLYAH03,安徽,,G069,FLYAH03G069
凤阳风电场,1233114,WT10876,C04,EN110-2100,0,4314410876,FLYAH03,安徽,,G070,FLYAH03G070
凤阳风电场,1233114,WT10875,C05,EN110-2100,0,4314410875,FLYAH03,安徽,,G071,FLYAH03G071
凤阳风电场,1233114,WT10874,C06,EN110-2100,0,4314410874,FLYAH03,安徽,,G072,FLYAH03G072
凤阳风电场,1233114,WT10873,C07,EN110-2100,0,4314410873,FLYAH03,安徽,,G073,FLYAH03G073
凤阳风电场,1233114,WT10872,C08,EN110-2100,0,4314410872,FLYAH03,安徽,,G074,FLYAH03G074
凤阳风电场,1233114,WT10871,C09,EN110-2100,0,4314410871,FLYAH03,安徽,,G075,FLYAH03G075
凤阳风电场,1233114,WT10870,C10,EN110-2100,0,4314410870,FLYAH03,安徽,,G076,FLYAH03G076
凤阳风电场,1233114,WT10869,C11,EN110-2100,0,4314410869,FLYAH03,安徽,,G077,FLYAH03G077
凤阳风电场,1233114,WT10868,C12,EN110-2100,0,4314410868,FLYAH03,安徽,,G078,FLYAH03G078
凤阳风电场,1233114,WT10867,C13,EN110-2100,0,4314410867,FLYAH03,安徽,,G079,FLYAH03G079
凤阳风电场,1233114,WT10866,C14,EN110-2100,0,4314410866,FLYAH03,安徽,,G080,FLYAH03G080
凤阳风电场,1233114,WT10865,C15,EN110-2100,0,4314410865,FLYAH03,安徽,,G081,FLYAH03G081
凤阳风电场,1233114,WT10864,C16,EN110-2100,0,4314410864,FLYAH03,安徽,,G082,FLYAH03G082
凤阳风电场,1233114,WT10863,C17,EN110-2100,0,4314410863,FLYAH03,安徽,,G083,FLYAH03G083
凤阳风电场,1233114,WT10862,C18,EN110-2100,0,4314410862,FLYAH03,安徽,,G084,FLYAH03G084
凤阳风电场,1233114,WT10861,C19,EN110-2100,0,4314410861,FLYAH03,安徽,,G085,FLYAH03G085
凤阳风电场,1233114,WT10860,C20,EN110-2100,0,4314410860,FLYAH03,安徽,,G086,FLYAH03G086
凤阳风电场,1233114,WT10859,C21,EN110-2100,0,4314410859,FLYAH03,安徽,,G087,FLYAH03G087
凤阳风电场,1233114,WT10858,C22,EN110-2100,0,4314410858,FLYAH03,安徽,,G088,FLYAH03G088
凤阳风电场,1233114,WT10857,C23,EN110-2100,0,4314410857,FLYAH03,安徽,,G089,FLYAH03G089
宣城南漪湖,1242000,WT10334,A1,EN110-2100,0,4314410334,FLYAH04,安徽,,G001,FLYAH04G001
宣城南漪湖,1242000,WT10333,A2,EN110-2100,0,4314410333,FLYAH04,安徽,,G002,FLYAH04G002
宣城南漪湖,1242000,WT10332,A3,EN110-2100,0,4314410332,FLYAH04,安徽,,G003,FLYAH04G003
宣城南漪湖,1242000,WT10331,A4,EN110-2100,0,4314410331,FLYAH04,安徽,,G004,FLYAH04G004
宣城南漪湖,1242000,WT10330,A5,EN110-2100,0,4314410330,FLYAH04,安徽,,G005,FLYAH04G005
宣城南漪湖,1242000,WT10329,A6,EN110-2100,0,4314410329,FLYAH04,安徽,,G006,FLYAH04G006
宣城南漪湖,1242000,WT10328,A7,EN110-2100,0,4314410328,FLYAH04,安徽,,G007,FLYAH04G007
宣城南漪湖,1242000,WT10327,A8,EN110-2100,0,4314410327,FLYAH04,安徽,,G008,FLYAH04G008
宣城南漪湖,1242000,WT10326,A9,EN110-2100,0,4314410326,FLYAH04,安徽,,G009,FLYAH04G009
宣城南漪湖,1242000,WT10325,A10,EN110-2100,0,4314410325,FLYAH04,安徽,,G010,FLYAH04G010
宣城南漪湖,1242000,WT10324,A11,EN110-2100,0,4314410324,FLYAH04,安徽,,G011,FLYAH04G011
宣城南漪湖,1242000,WT10323,A12,EN110-2100,0,4314410323,FLYAH04,安徽,,G012,FLYAH04G012
宣城南漪湖,1242000,WT10322,A13,EN110-2100,0,4314410322,FLYAH04,安徽,,G013,FLYAH04G013
宣城南漪湖,1242000,WT10321,A14,EN110-2100,0,4314410321,FLYAH04,安徽,,G014,FLYAH04G014
宣城南漪湖,1242000,WT10320,A15,EN110-2100,0,4314410320,FLYAH04,安徽,,G015,FLYAH04G015
宣城南漪湖,1242000,WT10319,A16,EN110-2100,0,4314410319,FLYAH04,安徽,,G016,FLYAH04G016
宣城南漪湖,1242000,WT10318,A17,EN110-2100,0,4314410318,FLYAH04,安徽,,G017,FLYAH04G017
宣城南漪湖,1242000,WT10317,A18,EN110-2100,0,4314410317,FLYAH04,安徽,,G018,FLYAH04G018
宣城南漪湖,1242000,WT10316,A19,EN110-2100,0,4314410316,FLYAH04,安徽,,G019,FLYAH04G019
宣城南漪湖,1242000,WT10315,A20,EN110-2100,0,4314410315,FLYAH04,安徽,,G020,FLYAH04G020
宣城南漪湖,1242000,WT10314,A21,EN110-2100,0,4314410314,FLYAH04,安徽,,G021,FLYAH04G021
宣城南漪湖,1242000,WT10313,A22,EN110-2100,0,4314410313,FLYAH04,安徽,,G022,FLYAH04G022
宣城南漪湖,1242000,WT10312,A23,EN110-2100,0,4314410312,FLYAH04,安徽,,G023,FLYAH04G023
全椒大山,1239553,WT10935,A01,UP105-2000,0,4314410935,FLYAH05,安徽,,G001,FLYAH05G001
全椒大山,1239553,WT10934,A02,UP105-2000,0,4314410934,FLYAH05,安徽,,G002,FLYAH05G002
全椒大山,1239553,WT10933,A03,UP105-2000,0,4314410933,FLYAH05,安徽,,G003,FLYAH05G003
全椒大山,1239553,WT10918,A04,UP115-2000,0,4314410918,FLYAH05,安徽,,G004,FLYAH05G004
全椒大山,1239553,WT10932,A05,UP105-2000,0,4314410932,FLYAH05,安徽,,G005,FLYAH05G005
全椒大山,1239553,WT10931,A06,UP105-2000,0,4314410931,FLYAH05,安徽,,G006,FLYAH05G006
全椒大山,1239553,WT10917,A07,UP115-2000,0,4314410917,FLYAH05,安徽,,G007,FLYAH05G007
全椒大山,1239553,WT10930,A08,UP105-2000,0,4314410930,FLYAH05,安徽,,G008,FLYAH05G008
全椒大山,1239553,WT10929,A09,UP105-2000,0,4314410929,FLYAH05,安徽,,G009,FLYAH05G009
全椒大山,1239553,WT10928,A10,UP105-2000,0,4314410928,FLYAH05,安徽,,G010,FLYAH05G010
全椒大山,1239553,WT10927,A11,UP105-2000,0,4314410927,FLYAH05,安徽,,G011,FLYAH05G011
全椒大山,1239553,WT10926,A12,UP105-2000,0,4314410926,FLYAH05,安徽,,G012,FLYAH05G012
全椒大山,1239553,WT10925,A13,UP105-2000,0,4314410925,FLYAH05,安徽,,G013,FLYAH05G013
全椒大山,1239553,WT10924,A14,UP115-2000,0,4314410924,FLYAH05,安徽,,G014,FLYAH05G014
全椒大山,1239553,WT10923,A15,UP105-2000,0,4314410923,FLYAH05,安徽,,G015,FLYAH05G015
全椒大山,1239553,WT10922,A16,UP105-2000,0,4314410922,FLYAH05,安徽,,G016,FLYAH05G016
全椒大山,1239553,WT10916,A17,UP115-2000,0,4314410916,FLYAH05,安徽,,G017,FLYAH05G017
全椒大山,1239553,WT10921,A18,UP105-2000,0,4314410921,FLYAH05,安徽,,G018,FLYAH05G018
全椒大山,1239553,WT10915,A19,UP115-2000,0,4314410915,FLYAH05,安徽,,G019,FLYAH05G019
全椒大山,1239553,WT10920,A20,UP105-2000,0,4314410920,FLYAH05,安徽,,G020,FLYAH05G020
全椒大山,1239553,WT10914,A21,UP105-2000,0,4314410914,FLYAH05,安徽,,G021,FLYAH05G021
全椒大山,1239553,WT10919,A22,UP105-2000,0,4314410919,FLYAH05,安徽,,G022,FLYAH05G022
全椒大山,1239553,WT10913,A23,UP115-2000,0,4314410913,FLYAH05,安徽,,G023,FLYAH05G023
全椒大山,1239553,WT11541,B01,UP115-2000,0,4314411541,FLYAH05,安徽,,G024,FLYAH05G024
全椒大山,1239553,WT11556,B02,UP105-2000,0,4314411556,FLYAH05,安徽,,G025,FLYAH05G025
全椒大山,1239553,WT11555,B03,UP105-2000,0,4314411555,FLYAH05,安徽,,G026,FLYAH05G026
全椒大山,1239553,WT11540,B04,UP115-2000,0,4314411540,FLYAH05,安徽,,G027,FLYAH05G027
全椒大山,1239553,WT11539,B05,UP115-2000,0,4314411539,FLYAH05,安徽,,G028,FLYAH05G028
全椒大山,1239553,WT11538,B06,UP115-2000,0,4314411538,FLYAH05,安徽,,G029,FLYAH05G029
全椒大山,1239553,WT11554,B07,UP105-2000,0,4314411554,FLYAH05,安徽,,G030,FLYAH05G030
全椒大山,1239553,WT11553,B08,UP105-2000,0,4314411553,FLYAH05,安徽,,G031,FLYAH05G031
全椒大山,1239553,WT11552,B09,UP105-2000,0,4314411552,FLYAH05,安徽,,G032,FLYAH05G032
全椒大山,1239553,WT11551,B10,UP105-2000,0,4314411551,FLYAH05,安徽,,G033,FLYAH05G033
全椒大山,1239553,WT11550,B11,UP105-2000,0,4314411550,FLYAH05,安徽,,G034,FLYAH05G034
全椒大山,1239553,WT11549,B12,UP105-2000,0,4314411549,FLYAH05,安徽,,G035,FLYAH05G035
全椒大山,1239553,WT11548,B13,UP105-2000,0,4314411548,FLYAH05,安徽,,G036,FLYAH05G036
全椒大山,1239553,WT11547,B14,UP105-2000,0,4314411547,FLYAH05,安徽,,G037,FLYAH05G037
全椒大山,1239553,WT11546,B15,UP105-2000,0,4314411546,FLYAH05,安徽,,G038,FLYAH05G038
全椒大山,1239553,WT11545,B16,UP105-2000,0,4314411545,FLYAH05,安徽,,G039,FLYAH05G039
全椒大山,1239553,WT11537,B17,UP115-2000,0,4314411537,FLYAH05,安徽,,G040,FLYAH05G040
全椒大山,1239553,WT11536,B18,UP115-2000,0,4314411536,FLYAH05,安徽,,G041,FLYAH05G041
全椒大山,1239553,WT11535,B19,UP115-2000,0,4314411535,FLYAH05,安徽,,G042,FLYAH05G042
全椒大山,1239553,WT11557,B20,UP97-1500,0,4314411557,FLYAH05,安徽,,G043,FLYAH05G043
全椒大山,1239553,WT11534,B21,UP115-2000,0,4314411534,FLYAH05,安徽,,G044,FLYAH05G044
全椒大山,1239553,WT11533,B22,UP115-2000,0,4314411533,FLYAH05,安徽,,G045,FLYAH05G045
全椒大山,1239553,WT11544,B23,UP105-2000,0,4314411544,FLYAH05,安徽,,G046,FLYAH05G046
全椒大山,1239553,WT11543,B24,UP105-2000,0,4314411543,FLYAH05,安徽,,G047,FLYAH05G047
全椒大山,1239553,WT11542,B25,UP105-2000,0,4314411542,FLYAH05,安徽,,G048,FLYAH05G048
平潭长江澳风电场,1350101,WT00837,F01,B44-600,0,4314400837,FLYFJ01,福建,,G001,FLYFJ01G001
平潭长江澳风电场,1350101,WT00838,F02,B44-600,0,4314400838,FLYFJ01,福建,,G002,FLYFJ01G002
平潭长江澳风电场,1350101,WT00839,F03,B44-600,0,4314400839,FLYFJ01,福建,,G003,FLYFJ01G003
平潭长江澳风电场,1350101,WT00840,F04,B44-600,0,4314400840,FLYFJ01,福建,,G004,FLYFJ01G004
平潭长江澳风电场,1350101,WT00841,F05,B44-600,0,4314400841,FLYFJ01,福建,,G005,FLYFJ01G005
平潭长江澳风电场,1350101,WT00842,F06,B44-600,0,4314400842,FLYFJ01,福建,,G006,FLYFJ01G006
平潭长江澳风电场,1350101,WT00843,F07,B44-600,0,4314400843,FLYFJ01,福建,,G007,FLYFJ01G007
平潭长江澳风电场,1350101,WT00844,F08,B44-600,0,4314400844,FLYFJ01,福建,,G008,FLYFJ01G008
平潭长江澳风电场,1350101,WT00845,F09,B44-600,0,4314400845,FLYFJ01,福建,,G009,FLYFJ01G009
平潭长江澳风电场,1350101,WT00846,F10,B44-600,0,4314400846,FLYFJ01,福建,,G010,FLYFJ01G010
龙源平潭世行风电场,1350102,WT00847,WTG01,V80-2000,0,4314400847,FLYFJ02,福建,,G001,FLYFJ02G001
龙源平潭世行风电场,1350102,WT00848,WTG02,V80-2000,0,4314400848,FLYFJ02,福建,,G002,FLYFJ02G002
龙源平潭世行风电场,1350102,WT00849,WTG03,V80-2000,0,4314400849,FLYFJ02,福建,,G003,FLYFJ02G003
龙源平潭世行风电场,1350102,WT00850,WTG04,V80-2000,0,4314400850,FLYFJ02,福建,,G004,FLYFJ02G004
龙源平潭世行风电场,1350102,WT00851,WTG05,V80-2000,0,4314400851,FLYFJ02,福建,,G005,FLYFJ02G005
龙源平潭世行风电场,1350102,WT00852,WTG06,V80-2000,0,4314400852,FLYFJ02,福建,,G006,FLYFJ02G006
龙源平潭世行风电场,1350102,WT00853,WTG07,V80-2000,0,4314400853,FLYFJ02,福建,,G007,FLYFJ02G007
龙源平潭世行风电场,1350102,WT00854,WTG08,V80-2000,0,4314400854,FLYFJ02,福建,,G008,FLYFJ02G008
龙源平潭世行风电场,1350102,WT00855,WTG09,V80-2000,0,4314400855,FLYFJ02,福建,,G009,FLYFJ02G009
龙源平潭世行风电场,1350102,WT00856,WTG10,V80-2000,0,4314400856,FLYFJ02,福建,,G010,FLYFJ02G010
龙源平潭世行风电场,1350102,WT00857,WTG11,V80-2000,0,4314400857,FLYFJ02,福建,,G011,FLYFJ02G011
龙源平潭世行风电场,1350102,WT00858,WTG12,V80-2000,0,4314400858,FLYFJ02,福建,,G012,FLYFJ02G012
龙源平潭世行风电场,1350102,WT00859,WTG13,V80-2000,0,4314400859,FLYFJ02,福建,,G013,FLYFJ02G013
龙源平潭世行风电场,1350102,WT00860,WTG14,V80-2000,0,4314400860,FLYFJ02,福建,,G014,FLYFJ02G014
龙源平潭世行风电场,1350102,WT00861,WTG15,V80-2000,0,4314400861,FLYFJ02,福建,,G015,FLYFJ02G015
龙源平潭世行风电场,1350102,WT00862,WTG16,V80-2000,0,4314400862,FLYFJ02,福建,,G016,FLYFJ02G016
龙源平潭世行风电场,1350102,WT00863,WTG17,V80-2000,0,4314400863,FLYFJ02,福建,,G017,FLYFJ02G017
龙源平潭世行风电场,1350102,WT00864,WTG18,V80-2000,0,4314400864,FLYFJ02,福建,,G018,FLYFJ02G018
龙源平潭世行风电场,1350102,WT00865,WTG19,V80-2000,0,4314400865,FLYFJ02,福建,,G019,FLYFJ02G019
龙源平潭世行风电场,1350102,WT00866,WTG20,V80-2000,0,4314400866,FLYFJ02,福建,,G020,FLYFJ02G020
龙源平潭世行风电场,1350102,WT00867,WTG21,V80-2000,0,4314400867,FLYFJ02,福建,,G021,FLYFJ02G021
龙源平潭世行风电场,1350102,WT00868,WTG22,V80-2000,0,4314400868,FLYFJ02,福建,,G022,FLYFJ02G022
龙源平潭世行风电场,1350102,WT00869,WTG23,V80-2000,0,4314400869,FLYFJ02,福建,,G023,FLYFJ02G023
龙源平潭世行风电场,1350102,WT00870,WTG24,V80-2000,0,4314400870,FLYFJ02,福建,,G024,FLYFJ02G024
龙源平潭世行风电场,1350102,WT00871,WTG25,V80-2000,0,4314400871,FLYFJ02,福建,,G025,FLYFJ02G025
龙源平潭世行风电场,1350102,WT00872,WTG26,V80-2000,0,4314400872,FLYFJ02,福建,,G026,FLYFJ02G026
龙源平潭世行风电场,1350102,WT00873,WTG27,V80-2000,0,4314400873,FLYFJ02,福建,,G027,FLYFJ02G027
龙源平潭世行风电场,1350102,WT00874,WTG28,V80-2000,0,4314400874,FLYFJ02,福建,,G028,FLYFJ02G028
龙源平潭世行风电场,1350102,WT00875,WTG29,V80-2000,0,4314400875,FLYFJ02,福建,,G029,FLYFJ02G029
龙源平潭世行风电场,1350102,WT00876,WTG30,V80-2000,0,4314400876,FLYFJ02,福建,,G030,FLYFJ02G030
龙源平潭世行风电场,1350102,WT00877,WTG31,V80-2000,0,4314400877,FLYFJ02,福建,,G031,FLYFJ02G031
龙源平潭世行风电场,1350102,WT00878,WTG32,V80-2000,0,4314400878,FLYFJ02,福建,,G032,FLYFJ02G032
龙源平潭世行风电场,1350102,WT00879,WTG33,V80-2000,0,4314400879,FLYFJ02,福建,,G033,FLYFJ02G033
龙源平潭世行风电场,1350102,WT00880,WTG34,V80-2000,0,4314400880,FLYFJ02,福建,,G034,FLYFJ02G034
龙源平潭世行风电场,1350102,WT00881,WTG35,V80-2000,0,4314400881,FLYFJ02,福建,,G035,FLYFJ02G035
龙源平潭世行风电场,1350102,WT00882,WTG36,V80-2000,0,4314400882,FLYFJ02,福建,,G036,FLYFJ02G036
龙源平潭世行风电场,1350102,WT00883,WTG37,V80-2000,0,4314400883,FLYFJ02,福建,,G037,FLYFJ02G037
龙源平潭世行风电场,1350102,WT00884,WTG38,V80-2000,0,4314400884,FLYFJ02,福建,,G038,FLYFJ02G038
龙源平潭世行风电场,1350102,WT00885,WTG39,V80-2000,0,4314400885,FLYFJ02,福建,,G039,FLYFJ02G039
龙源平潭世行风电场,1350102,WT00886,WTG40,V80-2000,0,4314400886,FLYFJ02,福建,,G040,FLYFJ02G040
龙源平潭世行风电场,1350102,WT00887,WTG41,V80-2000,0,4314400887,FLYFJ02,福建,,G041,FLYFJ02G041
龙源平潭世行风电场,1350102,WT00888,WTG42,V80-2000,0,4314400888,FLYFJ02,福建,,G042,FLYFJ02G042
